county_FIPS,NAME,Percent_Uninsured,Year
0500000US26125,"Oakland County, Michigan",10.0,2011
0500000US26139,"Ottawa County, Michigan",9.2,2011
0500000US26145,"Saginaw County, Michigan",10.3,2011
0500000US26147,"St. Clair County, Michigan",11.6,2011
0500000US26155,"Shiawassee County, Michigan",11.7,2011
0500000US26159,"Van Buren County, Michigan",12.4,2011
0500000US26161,"Washtenaw County, Michigan",6.0,2011
0500000US26163,"Wayne County, Michigan",15.1,2011
0500000US27003,"Anoka County, Minnesota",8.9,2011
0500000US27019,"Carver County, Minnesota",5.2,2011
0500000US27037,"Dakota County, Minnesota",8.4,2011
0500000US27053,"Hennepin County, Minnesota",9.6,2011
0500000US27109,"Olmsted County, Minnesota",7.1,2011
0500000US27123,"Ramsey County, Minnesota",11.2,2011
0500000US27137,"St. Louis County, Minnesota",8.1,2011
0500000US27139,"Scott County, Minnesota",6.1,2011
0500000US27141,"Sherburne County, Minnesota",9.1,2011
0500000US27145,"Stearns County, Minnesota",8.7,2011
0500000US27163,"Washington County, Minnesota",5.4,2011
0500000US27171,"Wright County, Minnesota",7.2,2011
0500000US28033,"DeSoto County, Mississippi",15.0,2011
0500000US28035,"Forrest County, Mississippi",17.6,2011
0500000US28047,"Harrison County, Mississippi",21.4,2011
0500000US28049,"Hinds County, Mississippi",18.9,2011
0500000US28059,"Jackson County, Mississippi",18.3,2011
0500000US28067,"Jones County, Mississippi",21.7,2011
0500000US28075,"Lauderdale County, Mississippi",14.3,2011
0500000US28081,"Lee County, Mississippi",11.8,2011
0500000US28089,"Madison County, Mississippi",8.7,2011
0500000US28121,"Rankin County, Mississippi",11.5,2011
0500000US29019,"Boone County, Missouri",8.5,2011
0500000US29021,"Buchanan County, Missouri",16.8,2011
0500000US29031,"Cape Girardeau County, Missouri",11.7,2011
0500000US29037,"Cass County, Missouri",12.4,2011
0500000US29043,"Christian County, Missouri",18.1,2011
0500000US29047,"Clay County, Missouri",11.4,2011
0500000US29051,"Cole County, Missouri",8.7,2011
0500000US29071,"Franklin County, Missouri",10.6,2011
0500000US29077,"Greene County, Missouri",15.5,2011
0500000US29095,"Jackson County, Missouri",16.8,2011
0500000US29097,"Jasper County, Missouri",19.1,2011
0500000US29099,"Jefferson County, Missouri",9.5,2011
0500000US29165,"Platte County, Missouri",8.4,2011
0500000US29183,"St. Charles County, Missouri",7.4,2011
0500000US29187,"St. Francois County, Missouri",11.0,2011
0500000US29189,"St. Louis County, Missouri",10.6,2011
0500000US29510,"St. Louis city, Missouri",20.4,2011
0500000US30013,"Cascade County, Montana",16.8,2011
0500000US30029,"Flathead County, Montana",22.6,2011
0500000US30031,"Gallatin County, Montana",15.0,2011
0500000US30063,"Missoula County, Montana",18.2,2011
0500000US30111,"Yellowstone County, Montana",18.5,2011
0500000US31055,"Douglas County, Nebraska",12.9,2011
0500000US31109,"Lancaster County, Nebraska",10.3,2011
0500000US31153,"Sarpy County, Nebraska",7.8,2011
0500000US32003,"Clark County, Nevada",22.3,2011
0500000US32031,"Washoe County, Nevada",22.4,2011
0500000US33005,"Cheshire County, New Hampshire",9.1,2011
0500000US33009,"Grafton County, New Hampshire",13.3,2011
0500000US33011,"Hillsborough County, New Hampshire",9.2,2011
0500000US33013,"Merrimack County, New Hampshire",9.5,2011
0500000US33015,"Rockingham County, New Hampshire",8.7,2011
0500000US33017,"Strafford County, New Hampshire",13.3,2011
0500000US34001,"Atlantic County, New Jersey",14.5,2011
0500000US34003,"Bergen County, New Jersey",12.0,2011
0500000US34005,"Burlington County, New Jersey",9.2,2011
0500000US34007,"Camden County, New Jersey",11.8,2011
0500000US34009,"Cape May County, New Jersey",11.7,2011
0500000US34011,"Cumberland County, New Jersey",14.6,2011
0500000US34013,"Essex County, New Jersey",18.4,2011
0500000US34015,"Gloucester County, New Jersey",8.6,2011
0500000US34017,"Hudson County, New Jersey",21.7,2011
0500000US34019,"Hunterdon County, New Jersey",4.7,2011
0500000US34021,"Mercer County, New Jersey",10.9,2011
0500000US34023,"Middlesex County, New Jersey",14.1,2011
0500000US34025,"Monmouth County, New Jersey",10.4,2011
0500000US34027,"Morris County, New Jersey",8.2,2011
0500000US34029,"Ocean County, New Jersey",8.5,2011
0500000US34031,"Passaic County, New Jersey",19.5,2011
0500000US34033,"Salem County, New Jersey",12.7,2011
0500000US34035,"Somerset County, New Jersey",9.3,2011
0500000US34037,"Sussex County, New Jersey",7.8,2011
0500000US34039,"Union County, New Jersey",16.0,2011
0500000US34041,"Warren County, New Jersey",8.6,2011
0500000US35001,"Bernalillo County, New Mexico",17.5,2011
0500000US35005,"Chaves County, New Mexico",24.7,2011
0500000US35013,"Do?a Ana County, New Mexico",20.8,2011
0500000US35025,"Lea County, New Mexico",21.1,2011
0500000US35031,"McKinley County, New Mexico",37.9,2011
0500000US35035,"Otero County, New Mexico",16.7,2011
0500000US35043,"Sandoval County, New Mexico",16.5,2011
0500000US35045,"San Juan County, New Mexico",27.3,2011
0500000US35049,"Santa Fe County, New Mexico",21.5,2011
0500000US35061,"Valencia County, New Mexico",14.9,2011
0500000US36001,"Albany County, New York",6.7,2011
0500000US36005,"Bronx County, New York",15.7,2011
0500000US36007,"Broome County, New York",10.2,2011
0500000US36009,"Cattaraugus County, New York",12.5,2011
0500000US36011,"Cayuga County, New York",10.8,2011
0500000US36013,"Chautauqua County, New York",7.9,2011
0500000US36015,"Chemung County, New York",7.7,2011
0500000US36019,"Clinton County, New York",7.1,2011
0500000US36027,"Dutchess County, New York",9.5,2011
0500000US36029,"Erie County, New York",7.4,2011
0500000US36045,"Jefferson County, New York",9.0,2011
0500000US36047,"Kings County, New York",14.0,2011
0500000US36051,"Livingston County, New York",5.0,2011
0500000US36053,"Madison County, New York",7.1,2011
0500000US36055,"Monroe County, New York",7.8,2011
0500000US36059,"Nassau County, New York",8.7,2011
0500000US36061,"New York County, New York",11.2,2011
0500000US36063,"Niagara County, New York",8.0,2011
0500000US36065,"Oneida County, New York",7.9,2011
0500000US36067,"Onondaga County, New York",8.6,2011
0500000US36069,"Ontario County, New York",8.0,2011
0500000US36071,"Orange County, New York",10.5,2011
0500000US36075,"Oswego County, New York",8.6,2011
0500000US36079,"Putnam County, New York",9.0,2011
0500000US36081,"Queens County, New York",18.6,2011
0500000US36083,"Rensselaer County, New York",6.6,2011
0500000US36085,"Richmond County, New York",7.5,2011
0500000US36087,"Rockland County, New York",10.1,2011
0500000US36089,"St. Lawrence County, New York",10.5,2011
0500000US36091,"Saratoga County, New York",6.5,2011
0500000US36093,"Schenectady County, New York",9.0,2011
0500000US36101,"Steuben County, New York",13.3,2011
0500000US36103,"Suffolk County, New York",9.8,2011
0500000US36105,"Sullivan County, New York",12.2,2011
0500000US36109,"Tompkins County, New York",5.4,2011
0500000US36111,"Ulster County, New York",10.8,2011
0500000US36113,"Warren County, New York",9.6,2011
0500000US36117,"Wayne County, New York",10.7,2011
0500000US36119,"Westchester County, New York",11.1,2011
0500000US37001,"Alamance County, North Carolina",17.4,2011
0500000US37019,"Brunswick County, North Carolina",16.7,2011
0500000US37021,"Buncombe County, North Carolina",17.4,2011
0500000US37023,"Burke County, North Carolina",17.8,2011
0500000US37025,"Cabarrus County, North Carolina",18.0,2011
0500000US37027,"Caldwell County, North Carolina",18.9,2011
0500000US37031,"Carteret County, North Carolina",16.4,2011
0500000US37035,"Catawba County, North Carolina",15.6,2011
0500000US37045,"Cleveland County, North Carolina",17.2,2011
0500000US37049,"Craven County, North Carolina",17.5,2011
0500000US37051,"Cumberland County, North Carolina",13.7,2011
0500000US37057,"Davidson County, North Carolina",15.6,2011
0500000US37063,"Durham County, North Carolina",17.3,2011
0500000US37067,"Forsyth County, North Carolina",16.8,2011
0500000US37071,"Gaston County, North Carolina",18.3,2011
0500000US37081,"Guilford County, North Carolina",16.5,2011
0500000US37085,"Harnett County, North Carolina",17.8,2011
0500000US37089,"Henderson County, North Carolina",16.3,2011
0500000US37097,"Iredell County, North Carolina",14.3,2011
0500000US37101,"Johnston County, North Carolina",13.7,2011
0500000US37109,"Lincoln County, North Carolina",14.0,2011
0500000US37119,"Mecklenburg County, North Carolina",17.0,2011
0500000US37125,"Moore County, North Carolina",12.9,2011
0500000US37127,"Nash County, North Carolina",15.9,2011
0500000US37129,"New Hanover County, North Carolina",17.4,2011
0500000US37133,"Onslow County, North Carolina",11.7,2011
0500000US37135,"Orange County, North Carolina",12.1,2011
0500000US37147,"Pitt County, North Carolina",13.3,2011
0500000US37151,"Randolph County, North Carolina",19.4,2011
0500000US37155,"Robeson County, North Carolina",24.3,2011
0500000US37157,"Rockingham County, North Carolina",14.9,2011
0500000US37159,"Rowan County, North Carolina",17.2,2011
0500000US37161,"Rutherford County, North Carolina",16.7,2011
0500000US37171,"Surry County, North Carolina",19.0,2011
0500000US37179,"Union County, North Carolina",14.6,2011
0500000US37183,"Wake County, North Carolina",14.2,2011
0500000US37191,"Wayne County, North Carolina",17.3,2011
0500000US37193,"Wilkes County, North Carolina",17.9,2011
0500000US37195,"Wilson County, North Carolina",17.7,2011
0500000US38015,"Burleigh County, North Dakota",7.5,2011
0500000US38017,"Cass County, North Dakota",9.5,2011
0500000US38035,"Grand Forks County, North Dakota",6.4,2011
0500000US39003,"Allen County, Ohio",10.7,2011
0500000US39007,"Ashtabula County, Ohio",14.4,2011
0500000US39013,"Belmont County, Ohio",11.3,2011
0500000US39017,"Butler County, Ohio",10.0,2011
0500000US39023,"Clark County, Ohio",10.3,2011
0500000US39025,"Clermont County, Ohio",12.4,2011
0500000US39029,"Columbiana County, Ohio",14.2,2011
0500000US39035,"Cuyahoga County, Ohio",11.7,2011
0500000US39041,"Delaware County, Ohio",5.2,2011
0500000US39043,"Erie County, Ohio",12.2,2011
0500000US39045,"Fairfield County, Ohio",9.4,2011
0500000US39049,"Franklin County, Ohio",13.5,2011
0500000US39055,"Geauga County, Ohio",11.8,2011
0500000US39057,"Greene County, Ohio",6.2,2011
0500000US39061,"Hamilton County, Ohio",12.3,2011
0500000US39063,"Hancock County, Ohio",13.0,2011
0500000US39081,"Jefferson County, Ohio",12.2,2011
0500000US39085,"Lake County, Ohio",10.4,2011
0500000US39089,"Licking County, Ohio",10.9,2011
0500000US39093,"Lorain County, Ohio",11.3,2011
0500000US39095,"Lucas County, Ohio",12.9,2011
0500000US39099,"Mahoning County, Ohio",11.8,2011
0500000US39101,"Marion County, Ohio",15.5,2011
0500000US39103,"Medina County, Ohio",9.4,2011
0500000US39109,"Miami County, Ohio",10.9,2011
0500000US39113,"Montgomery County, Ohio",12.4,2011
0500000US39119,"Muskingum County, Ohio",10.9,2011
0500000US39133,"Portage County, Ohio",10.5,2011
0500000US39139,"Richland County, Ohio",12.1,2011
0500000US39141,"Ross County, Ohio",11.0,2011
0500000US39145,"Scioto County, Ohio",13.5,2011
0500000US39151,"Stark County, Ohio",12.2,2011
0500000US39153,"Summit County, Ohio",12.3,2011
0500000US39155,"Trumbull County, Ohio",12.7,2011
0500000US39157,"Tuscarawas County, Ohio",12.5,2011
0500000US39165,"Warren County, Ohio",6.9,2011
0500000US39169,"Wayne County, Ohio",16.1,2011
0500000US39173,"Wood County, Ohio",7.7,2011
0500000US40017,"Canadian County, Oklahoma",12.0,2011
0500000US40027,"Cleveland County, Oklahoma",14.9,2011
0500000US40031,"Comanche County, Oklahoma",14.0,2011
0500000US40037,"Creek County, Oklahoma",20.5,2011
0500000US40101,"Muskogee County, Oklahoma",22.6,2011
0500000US40109,"Oklahoma County, Oklahoma",20.2,2011
0500000US40119,"Payne County, Oklahoma",15.3,2011
0500000US40125,"Pottawatomie County, Oklahoma",20.8,2011
0500000US40131,"Rogers County, Oklahoma",12.5,2011
0500000US40143,"Tulsa County, Oklahoma",18.6,2011
0500000US40145,"Wagoner County, Oklahoma",14.6,2011
0500000US41003,"Benton County, Oregon",8.4,2011
0500000US41005,"Clackamas County, Oregon",12.2,2011
0500000US41017,"Deschutes County, Oregon",16.0,2011
0500000US41019,"Douglas County, Oregon",18.0,2011
0500000US41029,"Jackson County, Oregon",20.4,2011
0500000US41033,"Josephine County, Oregon",17.8,2011
0500000US41035,"Klamath County, Oregon",18.3,2011
0500000US41039,"Lane County, Oregon",15.4,2011
0500000US41043,"Linn County, Oregon",16.3,2011
0500000US41047,"Marion County, Oregon",18.0,2011
0500000US41051,"Multnomah County, Oregon",16.5,2011
0500000US41053,"Polk County, Oregon",12.3,2011
0500000US41059,"Umatilla County, Oregon",16.9,2011
0500000US41067,"Washington County, Oregon",13.8,2011
0500000US41071,"Yamhill County, Oregon",15.8,2011
0500000US42001,"Adams County, Pennsylvania",9.2,2011
0500000US42003,"Allegheny County, Pennsylvania",8.1,2011
0500000US42005,"Armstrong County, Pennsylvania",9.4,2011
0500000US42007,"Beaver County, Pennsylvania",8.7,2011
0500000US42011,"Berks County, Pennsylvania",10.1,2011
0500000US42013,"Blair County, Pennsylvania",10.0,2011
0500000US42017,"Bucks County, Pennsylvania",6.7,2011
0500000US42019,"Butler County, Pennsylvania",7.7,2011
0500000US42021,"Cambria County, Pennsylvania",8.3,2011
0500000US42025,"Carbon County, Pennsylvania",9.7,2011
0500000US42027,"Centre County, Pennsylvania",6.3,2011
0500000US42029,"Chester County, Pennsylvania",8.5,2011
0500000US42033,"Clearfield County, Pennsylvania",9.5,2011
0500000US42037,"Columbia County, Pennsylvania",8.8,2011
0500000US42039,"Crawford County, Pennsylvania",14.2,2011
0500000US42041,"Cumberland County, Pennsylvania",7.4,2011
0500000US42043,"Dauphin County, Pennsylvania",10.3,2011
0500000US42045,"Delaware County, Pennsylvania",8.1,2011
0500000US42049,"Erie County, Pennsylvania",10.1,2011
0500000US42051,"Fayette County, Pennsylvania",11.7,2011
0500000US42055,"Franklin County, Pennsylvania",15.8,2011
0500000US42063,"Indiana County, Pennsylvania",9.3,2011
0500000US42069,"Lackawanna County, Pennsylvania",9.3,2011
0500000US42071,"Lancaster County, Pennsylvania",13.3,2011
0500000US42073,"Lawrence County, Pennsylvania",10.2,2011
0500000US42075,"Lebanon County, Pennsylvania",9.6,2011
0500000US42077,"Lehigh County, Pennsylvania",11.5,2011
0500000US42079,"Luzerne County, Pennsylvania",9.3,2011
0500000US42081,"Lycoming County, Pennsylvania",13.1,2011
0500000US42085,"Mercer County, Pennsylvania",10.5,2011
0500000US42089,"Monroe County, Pennsylvania",15.4,2011
0500000US42091,"Montgomery County, Pennsylvania",6.9,2011
0500000US42095,"Northampton County, Pennsylvania",8.6,2011
0500000US42097,"Northumberland County, Pennsylvania",10.3,2011
0500000US42101,"Philadelphia County, Pennsylvania",14.5,2011
0500000US42107,"Schuylkill County, Pennsylvania",9.6,2011
0500000US42111,"Somerset County, Pennsylvania",11.0,2011
0500000US42125,"Washington County, Pennsylvania",9.1,2011
0500000US42129,"Westmoreland County, Pennsylvania",7.7,2011
0500000US42133,"York County, Pennsylvania",10.4,2011
0500000US44003,"Kent County, Rhode Island",6.9,2011
0500000US44005,"Newport County, Rhode Island",8.1,2011
0500000US44007,"Providence County, Rhode Island",13.5,2011
0500000US44009,"Washington County, Rhode Island",5.9,2011
0500000US45003,"Aiken County, South Carolina",13.4,2011
0500000US45007,"Anderson County, South Carolina",16.3,2011
0500000US45013,"Beaufort County, South Carolina",17.5,2011
0500000US45015,"Berkeley County, South Carolina",22.1,2011
0500000US45019,"Charleston County, South Carolina",16.2,2011
0500000US45031,"Darlington County, South Carolina",17.7,2011
0500000US45035,"Dorchester County, South Carolina",13.8,2011
0500000US45041,"Florence County, South Carolina",15.3,2011
0500000US45045,"Greenville County, South Carolina",15.7,2011
0500000US45047,"Greenwood County, South Carolina",14.4,2011
0500000US45051,"Horry County, South Carolina",26.1,2011
0500000US45057,"Lancaster County, South Carolina",16.2,2011
0500000US45059,"Laurens County, South Carolina",18.3,2011
0500000US45063,"Lexington County, South Carolina",15.0,2011
0500000US45073,"Oconee County, South Carolina",14.4,2011
0500000US45075,"Orangeburg County, South Carolina",20.6,2011
0500000US45077,"Pickens County, South Carolina",14.8,2011
0500000US45079,"Richland County, South Carolina",13.3,2011
0500000US45083,"Spartanburg County, South Carolina",15.8,2011
0500000US45085,"Sumter County, South Carolina",16.2,2011
0500000US45091,"York County, South Carolina",14.4,2011
0500000US46099,"Minnehaha County, South Dakota",10.2,2011
0500000US46103,"Pennington County, South Dakota",14.2,2011
0500000US47001,"Anderson County, Tennessee",14.7,2011
0500000US47009,"Blount County, Tennessee",15.6,2011
0500000US47011,"Bradley County, Tennessee",15.9,2011
0500000US47037,"Davidson County, Tennessee",16.9,2011
0500000US47059,"Greene County, Tennessee",15.7,2011
0500000US47065,"Hamilton County, Tennessee",13.5,2011
0500000US47093,"Knox County, Tennessee",11.6,2011
0500000US47113,"Madison County, Tennessee",14.5,2011
0500000US47119,"Maury County, Tennessee",11.2,2011
0500000US47125,"Montgomery County, Tennessee",14.3,2011
0500000US47141,"Putnam County, Tennessee",17.8,2011
0500000US47147,"Robertson County, Tennessee",15.4,2011
0500000US47149,"Rutherford County, Tennessee",14.3,2011
0500000US47155,"Sevier County, Tennessee",20.6,2011
0500000US47157,"Shelby County, Tennessee",16.8,2011
0500000US47163,"Sullivan County, Tennessee",13.0,2011
0500000US47165,"Sumner County, Tennessee",12.2,2011
